"indicatorID";"indicatorLabel";"country_iso3";"countryLabel";"year";"value"
"WB-AG.SRF.TOTL.K2";"Surface area";"RWA";"Rwanda";"1962";"26340"
"WB-AG.SRF.TOTL.K2";"Surface area";"SAU";"Saudi Arabia";"1962";"2149690"
"WB-AG.SRF.TOTL.K2";"Surface area";"SDN";"Sudan";"1962";"2505810"
"WB-AG.SRF.TOTL.K2";"Surface area";"SEN";"Senegal";"1962";"196710"
"WB-AG.SRF.TOTL.K2";"Surface area";"SGP";"Singapore";"1962";"680"
"WB-AG.SRF.TOTL.K2";"Surface area";"SLB";"Solomon Islands";"1962";"28900"
"WB-AG.SRF.TOTL.K2";"Surface area";"SLE";"Sierra Leone";"1962";"72300"
"WB-AG.SRF.TOTL.K2";"Surface area";"SLV";"El Salvador";"1962";"21040"
"WB-AG.SRF.TOTL.K2";"Surface area";"SMR";"San Marino";"1962";"60"
"WB-AG.SRF.TOTL.K2";"Surface area";"SOM";"Somalia";"1962";"637660"
"WB-AG.SRF.TOTL.K2";"Surface area";"SRB";"Serbia";"1962";"88360"
"WB-AG.SRF.TOTL.K2";"Surface area";"STP";"Sao Tome and Principe";"1962";"960"
"WB-AG.SRF.TOTL.K2";"Surface area";"SUR";"Suriname";"1962";"163820"
"WB-AG.SRF.TOTL.K2";"Surface area";"SVK";"Slovakia";"1962";"49030"
"WB-AG.SRF.TOTL.K2";"Surface area";"SVN";"Slovenia";"1962";"20270"
"WB-AG.SRF.TOTL.K2";"Surface area";"SWE";"Sweden";"1962";"450300"
"WB-AG.SRF.TOTL.K2";"Surface area";"SWZ";"Swaziland";"1962";"17360"
"WB-AG.SRF.TOTL.K2";"Surface area";"SXM";"Sint Maarten";"1962";"34"
"WB-AG.SRF.TOTL.K2";"Surface area";"SYC";"Seychelles";"1962";"460"
"WB-AG.SRF.TOTL.K2";"Surface area";"SYR";"Syrian Arab Republic";"1962";"185180"
"WB-AG.SRF.TOTL.K2";"Surface area";"TCA";"Turks and Caicos Islands";"1962";"950"
"WB-AG.SRF.TOTL.K2";"Surface area";"TCD";"Chad";"1962";"1284000"
"WB-AG.SRF.TOTL.K2";"Surface area";"TGO";"Togo";"1962";"56790"
"WB-AG.SRF.TOTL.K2";"Surface area";"THA";"Thailand";"1962";"513120"
"WB-AG.SRF.TOTL.K2";"Surface area";"TJK";"Tajikistan";"1962";"142550"
"WB-AG.SRF.TOTL.K2";"Surface area";"TKM";"Turkmenistan";"1962";"488100"
"WB-AG.SRF.TOTL.K2";"Surface area";"TLS";"Timor-Leste";"1962";"14870"
"WB-AG.SRF.TOTL.K2";"Surface area";"TON";"Tonga";"1962";"750"
"WB-AG.SRF.TOTL.K2";"Surface area";"TTO";"Trinidad and Tobago";"1962";"5130"
"WB-AG.SRF.TOTL.K2";"Surface area";"TUN";"Tunisia";"1962";"163610"
"WB-AG.SRF.TOTL.K2";"Surface area";"TUR";"Turkey";"1962";"785350"
"WB-AG.SRF.TOTL.K2";"Surface area";"TUV";"Tuvalu";"1962";"30"
"WB-AG.SRF.TOTL.K2";"Surface area";"TZA";"Tanzania";"1962";"947300"
"WB-AG.SRF.TOTL.K2";"Surface area";"UGA";"Uganda";"1962";"241550"
"WB-AG.SRF.TOTL.K2";"Surface area";"UKR";"Ukraine";"1962";"603560"
"WB-AG.SRF.TOTL.K2";"Surface area";"URY";"Uruguay";"1962";"176220"
"WB-AG.SRF.TOTL.K2";"Surface area";"USA";"United States of America";"1962";"9629090"
"WB-AG.SRF.TOTL.K2";"Surface area";"UZB";"Uzbekistan";"1962";"447400"
"WB-AG.SRF.TOTL.K2";"Surface area";"VCT";"Saint Vincent and the Grenadines";"1962";"390"
"WB-AG.SRF.TOTL.K2";"Surface area";"VEN";"Venezuela";"1962";"912050"
"WB-AG.SRF.TOTL.K2";"Surface area";"VGB";"British Virgin Islands";"1962";"150"
"WB-AG.SRF.TOTL.K2";"Surface area";"VIR";"United States Virgin Islands";"1962";"350"
"WB-AG.SRF.TOTL.K2";"Surface area";"VNM";"Vietnam";"1962";"331690"
"WB-AG.SRF.TOTL.K2";"Surface area";"VUT";"Vanuatu";"1962";"12190"
"WB-AG.SRF.TOTL.K2";"Surface area";"WSM";"Samoa";"1962";"2840"
"WB-AG.SRF.TOTL.K2";"Surface area";"XKX";"Kosovo";"1962";"10887"
"WB-AG.SRF.TOTL.K2";"Surface area";"YEM";"Yemen";"1962";"527970"
"WB-AG.SRF.TOTL.K2";"Surface area";"ZAF";"South Africa";"1962";"1219090"
"WB-AG.SRF.TOTL.K2";"Surface area";"ZMB";"Zambia";"1962";"752610"
"WB-AG.SRF.TOTL.K2";"Surface area";"ZWE";"Zimbabwe";"1962";"390760"
"WB-AG.SRF.TOTL.K2";"Surface area";"ABW";"Aruba";"1963";"180"
"WB-AG.SRF.TOTL.K2";"Surface area";"AFG";"Afghanistan";"1963";"652860"
"WB-AG.SRF.TOTL.K2";"Surface area";"AGO";"Angola";"1963";"1246700"
"WB-AG.SRF.TOTL.K2";"Surface area";"ALB";"Albania";"1963";"28750"
"WB-AG.SRF.TOTL.K2";"Surface area";"AND";"Andorra";"1963";"470"
"WB-AG.SRF.TOTL.K2";"Surface area";"ARE";"United Arab Emirates";"1963";"83600"
"WB-AG.SRF.TOTL.K2";"Surface area";"ARG";"Argentina";"1963";"2780400"
"WB-AG.SRF.TOTL.K2";"Surface area";"ARM";"Armenia";"1963";"29740"
"WB-AG.SRF.TOTL.K2";"Surface area";"ASM";"American Samoa";"1963";"200"
"WB-AG.SRF.TOTL.K2";"Surface area";"ATG";"Antigua and Barbuda";"1963";"440"
"WB-AG.SRF.TOTL.K2";"Surface area";"AUS";"Australia";"1963";"7741220"
"WB-AG.SRF.TOTL.K2";"Surface area";"AUT";"Austria";"1963";"83879"
"WB-AG.SRF.TOTL.K2";"Surface area";"AZE";"Azerbaijan";"1963";"86600"
"WB-AG.SRF.TOTL.K2";"Surface area";"BDI";"Burundi";"1963";"27830"
"WB-AG.SRF.TOTL.K2";"Surface area";"BEN";"Benin";"1963";"114760"
"WB-AG.SRF.TOTL.K2";"Surface area";"BFA";"Burkina Faso";"1963";"274220"
"WB-AG.SRF.TOTL.K2";"Surface area";"BGD";"Bangladesh";"1963";"148460"
"WB-AG.SRF.TOTL.K2";"Surface area";"BGR";"Bulgaria";"1963";"110990"
"WB-AG.SRF.TOTL.K2";"Surface area";"BHR";"Bahrain";"1963";"690"
"WB-AG.SRF.TOTL.K2";"Surface area";"BHS";"Bahamas";"1963";"13880"
"WB-AG.SRF.TOTL.K2";"Surface area";"BIH";"Bosnia and Herzegovina";"1963";"51210"
"WB-AG.SRF.TOTL.K2";"Surface area";"BLR";"Belarus";"1963";"207600"
"WB-AG.SRF.TOTL.K2";"Surface area";"BLZ";"Belize";"1963";"22970"
"WB-AG.SRF.TOTL.K2";"Surface area";"BMU";"Bermuda";"1963";"50"
"WB-AG.SRF.TOTL.K2";"Surface area";"BOL";"Bolivia";"1963";"1098580"
"WB-AG.SRF.TOTL.K2";"Surface area";"BRA";"Brazil";"1963";"8515770"
"WB-AG.SRF.TOTL.K2";"Surface area";"BRB";"Barbados";"1963";"430"
"WB-AG.SRF.TOTL.K2";"Surface area";"BRN";"Brunei Darussalam";"1963";"5770"
"WB-AG.SRF.TOTL.K2";"Surface area";"BTN";"Bhutan";"1963";"47000"
"WB-AG.SRF.TOTL.K2";"Surface area";"BWA";"Botswana";"1963";"581730"
"WB-AG.SRF.TOTL.K2";"Surface area";"CAF";"Central African Republic";"1963";"622980"
"WB-AG.SRF.TOTL.K2";"Surface area";"CAN";"Canada";"1963";"9984670"
"WB-AG.SRF.TOTL.K2";"Surface area";"CHE";"Switzerland";"1963";"41290"
"WB-AG.SRF.TOTL.K2";"Surface area";"CHL";"Chile";"1963";"756096"
"WB-AG.SRF.TOTL.K2";"Surface area";"CHN";"China";"1963";"9562950"
"WB-AG.SRF.TOTL.K2";"Surface area";"CIV";"Ivory Coast";"1963";"322460"
"WB-AG.SRF.TOTL.K2";"Surface area";"CMR";"Cameroon";"1963";"475440"
"WB-AG.SRF.TOTL.K2";"Surface area";"COD";"Democratic Republic of the Congo";"1963";"2344860"
"WB-AG.SRF.TOTL.K2";"Surface area";"COG";"Congo";"1963";"342000"
"WB-AG.SRF.TOTL.K2";"Surface area";"COL";"Colombia";"1963";"1141750"
"WB-AG.SRF.TOTL.K2";"Surface area";"COM";"Comoros";"1963";"1861"
"WB-AG.SRF.TOTL.K2";"Surface area";"CPV";"Cape Verde";"1963";"4030"
"WB-AG.SRF.TOTL.K2";"Surface area";"CRI";"Costa Rica";"1963";"51100"
"WB-AG.SRF.TOTL.K2";"Surface area";"CUB";"Cuba";"1963";"109890"
"WB-AG.SRF.TOTL.K2";"Surface area";"CUW";"Curaao";"1963";"444"
"WB-AG.SRF.TOTL.K2";"Surface area";"CYM";"Cayman Islands";"1963";"264"
"WB-AG.SRF.TOTL.K2";"Surface area";"CYP";"Cyprus";"1963";"9250"
"WB-AG.SRF.TOTL.K2";"Surface area";"CZE";"Czech Republic";"1963";"78870"
"WB-AG.SRF.TOTL.K2";"Surface area";"DEU";"Germany";"1963";"356970"
"WB-AG.SRF.TOTL.K2";"Surface area";"DJI";"Djibouti";"1963";"23200"
"WB-AG.SRF.TOTL.K2";"Surface area";"DMA";"Dominica";"1963";"750"
"WB-AG.SRF.TOTL.K2";"Surface area";"DNK";"Denmark";"1963";"43090"
"WB-AG.SRF.TOTL.K2";"Surface area";"DOM";"Dominican Republic";"1963";"48670"
"WB-AG.SRF.TOTL.K2";"Surface area";"DZA";"Algeria";"1963";"2381740"
"WB-AG.SRF.TOTL.K2";"Surface area";"ECU";"Ecuador";"1963";"283560"
"WB-AG.SRF.TOTL.K2";"Surface area";"EGY";"Egypt";"1963";"1001450"
"WB-AG.SRF.TOTL.K2";"Surface area";"ESP";"Spain";"1963";"505990"
"WB-AG.SRF.TOTL.K2";"Surface area";"EST";"Estonia";"1963";"45230"
"WB-AG.SRF.TOTL.K2";"Surface area";"ETH";"Ethiopia";"1963";"1221900"
"WB-AG.SRF.TOTL.K2";"Surface area";"FIN";"Finland";"1963";"338150"
"WB-AG.SRF.TOTL.K2";"Surface area";"FJI";"Fiji";"1963";"18270"
"WB-AG.SRF.TOTL.K2";"Surface area";"FRA";"France";"1963";"549086"
"WB-AG.SRF.TOTL.K2";"Surface area";"FRO";"Faroe Islands";"1963";"1396"
"WB-AG.SRF.TOTL.K2";"Surface area";"GAB";"Gabon";"1963";"267670"
"WB-AG.SRF.TOTL.K2";"Surface area";"GBR";"United Kingdom";"1963";"243610"
"WB-AG.SRF.TOTL.K2";"Surface area";"GEO";"Georgia";"1963";"69700"
"WB-AG.SRF.TOTL.K2";"Surface area";"GHA";"Ghana";"1963";"238540"
"WB-AG.SRF.TOTL.K2";"Surface area";"GIB";"Gibraltar";"1963";"10"
"WB-AG.SRF.TOTL.K2";"Surface area";"GIN";"Guinea";"1963";"245860"
"WB-AG.SRF.TOTL.K2";"Surface area";"GMB";"Gambia";"1963";"11300"
"WB-AG.SRF.TOTL.K2";"Surface area";"GNB";"Guinea-Bissau";"1963";"36130"
"WB-AG.SRF.TOTL.K2";"Surface area";"GNQ";"Equatorial Guinea";"1963";"28050"
"WB-AG.SRF.TOTL.K2";"Surface area";"GRC";"Greece";"1963";"131960"
"WB-AG.SRF.TOTL.K2";"Surface area";"GRD";"Grenada";"1963";"340"
"WB-AG.SRF.TOTL.K2";"Surface area";"GRL";"Greenland";"1963";"341700"
"WB-AG.SRF.TOTL.K2";"Surface area";"GTM";"Guatemala";"1963";"108890"
"WB-AG.SRF.TOTL.K2";"Surface area";"GUM";"Guam";"1963";"540"
"WB-AG.SRF.TOTL.K2";"Surface area";"GUY";"Guyana";"1963";"214970"
"WB-AG.SRF.TOTL.K2";"Surface area";"HKG";"Hong Kong";"1963";"1070"
"WB-AG.SRF.TOTL.K2";"Surface area";"HND";"Honduras";"1963";"112490"
"WB-AG.SRF.TOTL.K2";"Surface area";"HRV";"Croatia";"1963";"56540"
"WB-AG.SRF.TOTL.K2";"Surface area";"HTI";"Haiti";"1963";"27750"
"WB-AG.SRF.TOTL.K2";"Surface area";"HUN";"Hungary";"1963";"93030"
"WB-AG.SRF.TOTL.K2";"Surface area";"IDN";"Indonesia";"1963";"1910930"
"WB-AG.SRF.TOTL.K2";"Surface area";"IMN";"Isle of Man";"1963";"570"
"WB-AG.SRF.TOTL.K2";"Surface area";"IND";"India";"1963";"3287260"
"WB-AG.SRF.TOTL.K2";"Surface area";"IRL";"Ireland";"1963";"70280"
"WB-AG.SRF.TOTL.K2";"Surface area";"IRN";"Iran";"1963";"1745150"
"WB-AG.SRF.TOTL.K2";"Surface area";"IRQ";"Iraq";"1963";"438320"
"WB-AG.SRF.TOTL.K2";"Surface area";"ISL";"Iceland";"1963";"103000"
"WB-AG.SRF.TOTL.K2";"Surface area";"ISR";"Israel";"1963";"22070"
"WB-AG.SRF.TOTL.K2";"Surface area";"ITA";"Italy";"1963";"301340"
"WB-AG.SRF.TOTL.K2";"Surface area";"JAM";"Jamaica";"1963";"10990"
"WB-AG.SRF.TOTL.K2";"Surface area";"JOR";"Jordan";"1963";"88780"
"WB-AG.SRF.TOTL.K2";"Surface area";"JPN";"Japan";"1963";"377800"
"WB-AG.SRF.TOTL.K2";"Surface area";"KAZ";"Kazakhstan";"1963";"2724900"
"WB-AG.SRF.TOTL.K2";"Surface area";"KEN";"Kenya";"1963";"580370"
"WB-AG.SRF.TOTL.K2";"Surface area";"KGZ";"Kyrgyzstan";"1963";"199950"
"WB-AG.SRF.TOTL.K2";"Surface area";"KHM";"Cambodia";"1963";"181040"
"WB-AG.SRF.TOTL.K2";"Surface area";"KIR";"Kiribati";"1963";"810"
"WB-AG.SRF.TOTL.K2";"Surface area";"KNA";"Saint Kitts and Nevis";"1963";"350"
"WB-AG.SRF.TOTL.K2";"Surface area";"KOR";"Republic of Korea";"1963";"99260"
"WB-AG.SRF.TOTL.K2";"Surface area";"KWT";"Kuwait";"1963";"17820"
"WB-AG.SRF.TOTL.K2";"Surface area";"LAO";"Lao";"1963";"236800"
"WB-AG.SRF.TOTL.K2";"Surface area";"LBN";"Lebanon";"1963";"10450"
"WB-AG.SRF.TOTL.K2";"Surface area";"LBR";"Liberia";"1963";"111370"
"WB-AG.SRF.TOTL.K2";"Surface area";"LBY";"Libya";"1963";"1759540"
"WB-AG.SRF.TOTL.K2";"Surface area";"LCA";"Saint Lucia";"1963";"620"
"WB-AG.SRF.TOTL.K2";"Surface area";"LIE";"Liechtenstein";"1963";"160"
"WB-AG.SRF.TOTL.K2";"Surface area";"LKA";"Sri Lanka";"1963";"65610"
"WB-AG.SRF.TOTL.K2";"Surface area";"LSO";"Lesotho";"1963";"30360"
"WB-AG.SRF.TOTL.K2";"Surface area";"LTU";"Lithuania";"1963";"65300"
"WB-AG.SRF.TOTL.K2";"Surface area";"LVA";"Latvia";"1963";"64559"
"WB-AG.SRF.TOTL.K2";"Surface area";"MAC";"Macao S.A.R";"1963";"20"
"WB-AG.SRF.TOTL.K2";"Surface area";"MAF";"Saint-Martin";"1963";"54.4"
"WB-AG.SRF.TOTL.K2";"Surface area";"MAR";"Morocco";"1963";"446550"
"WB-AG.SRF.TOTL.K2";"Surface area";"MCO";"Monaco";"1963";"2"
"WB-AG.SRF.TOTL.K2";"Surface area";"MDA";"Moldova";"1963";"33760"
"WB-AG.SRF.TOTL.K2";"Surface area";"MDG";"Madagascar";"1963";"587040"
"WB-AG.SRF.TOTL.K2";"Surface area";"MDV";"Maldives";"1963";"300"
"WB-AG.SRF.TOTL.K2";"Surface area";"MEX";"Mexico";"1963";"1964380"
"WB-AG.SRF.TOTL.K2";"Surface area";"MKD";"Macedonia";"1963";"25710"
"WB-AG.SRF.TOTL.K2";"Surface area";"MLI";"Mali";"1963";"1240190"
"WB-AG.SRF.TOTL.K2";"Surface area";"MLT";"Malta";"1963";"320"
"WB-AG.SRF.TOTL.K2";"Surface area";"MMR";"Myanmar";"1963";"676590"
"WB-AG.SRF.TOTL.K2";"Surface area";"MNE";"Montenegro";"1963";"13810"
"WB-AG.SRF.TOTL.K2";"Surface area";"MNG";"Mongolia";"1963";"1564120"
"WB-AG.SRF.TOTL.K2";"Surface area";"MOZ";"Mozambique";"1963";"799380"
"WB-AG.SRF.TOTL.K2";"Surface area";"MRT";"Mauritania";"1963";"1030700"
"WB-AG.SRF.TOTL.K2";"Surface area";"MUS";"Mauritius";"1963";"2040"
"WB-AG.SRF.TOTL.K2";"Surface area";"MWI";"Malawi";"1963";"118480"
"WB-AG.SRF.TOTL.K2";"Surface area";"MYS";"Malaysia";"1963";"330800"
"WB-AG.SRF.TOTL.K2";"Surface area";"NAM";"Namibia";"1963";"824290"
"WB-AG.SRF.TOTL.K2";"Surface area";"NCL";"New Caledonia";"1963";"18580"
"WB-AG.SRF.TOTL.K2";"Surface area";"NER";"Niger";"1963";"1267000"
"WB-AG.SRF.TOTL.K2";"Surface area";"NGA";"Nigeria";"1963";"923770"
"WB-AG.SRF.TOTL.K2";"Surface area";"NIC";"Nicaragua";"1963";"130370"
"WB-AG.SRF.TOTL.K2";"Surface area";"NLD";"Netherlands";"1963";"41530"
"WB-AG.SRF.TOTL.K2";"Surface area";"NOR";"Norway";"1963";"385178"
"WB-AG.SRF.TOTL.K2";"Surface area";"NPL";"Nepal";"1963";"147180"
"WB-AG.SRF.TOTL.K2";"Surface area";"NRU";"Nauru";"1963";"20"
"WB-AG.SRF.TOTL.K2";"Surface area";"NZL";"New Zealand";"1963";"267710"
"WB-AG.SRF.TOTL.K2";"Surface area";"OMN";"Oman";"1963";"309500"
"WB-AG.SRF.TOTL.K2";"Surface area";"PAK";"Pakistan";"1963";"796100"
"WB-AG.SRF.TOTL.K2";"Surface area";"PAN";"Panama";"1963";"75420"
"WB-AG.SRF.TOTL.K2";"Surface area";"PER";"Peru";"1963";"1285220"
"WB-AG.SRF.TOTL.K2";"Surface area";"PHL";"Philippines";"1963";"300000"
"WB-AG.SRF.TOTL.K2";"Surface area";"PNG";"Papua New Guinea";"1963";"462840"
"WB-AG.SRF.TOTL.K2";"Surface area";"POL";"Poland";"1963";"312690"
"WB-AG.SRF.TOTL.K2";"Surface area";"PRI";"Puerto Rico";"1963";"8870"
"WB-AG.SRF.TOTL.K2";"Surface area";"PRK";"Democratic People's Republic of Korea";"1963";"120540"
"WB-AG.SRF.TOTL.K2";"Surface area";"PRT";"Portugal";"1963";"92120"
"WB-AG.SRF.TOTL.K2";"Surface area";"PRY";"Paraguay";"1963";"406750"
"WB-AG.SRF.TOTL.K2";"Surface area";"PSE";"Palestine";"1963";"6020"
"WB-AG.SRF.TOTL.K2";"Surface area";"PYF";"French Polynesia";"1963";"4000"
"WB-AG.SRF.TOTL.K2";"Surface area";"QAT";"Qatar";"1963";"11610"
"WB-AG.SRF.TOTL.K2";"Surface area";"ROU";"Romania";"1963";"238390"
"WB-AG.SRF.TOTL.K2";"Surface area";"RUS";"Russia";"1963";"17098240"
"WB-AG.SRF.TOTL.K2";"Surface area";"RWA";"Rwanda";"1963";"26340"
"WB-AG.SRF.TOTL.K2";"Surface area";"SAU";"Saudi Arabia";"1963";"2149690"
"WB-AG.SRF.TOTL.K2";"Surface area";"SDN";"Sudan";"1963";"2505810"
"WB-AG.SRF.TOTL.K2";"Surface area";"SEN";"Senegal";"1963";"196710"
"WB-AG.SRF.TOTL.K2";"Surface area";"SGP";"Singapore";"1963";"680"
"WB-AG.SRF.TOTL.K2";"Surface area";"SLB";"Solomon Islands";"1963";"28900"
"WB-AG.SRF.TOTL.K2";"Surface area";"SLE";"Sierra Leone";"1963";"72300"
"WB-AG.SRF.TOTL.K2";"Surface area";"SLV";"El Salvador";"1963";"21040"
"WB-AG.SRF.TOTL.K2";"Surface area";"SMR";"San Marino";"1963";"60"
"WB-AG.SRF.TOTL.K2";"Surface area";"SOM";"Somalia";"1963";"637660"
"WB-AG.SRF.TOTL.K2";"Surface area";"SRB";"Serbia";"1963";"88360"
"WB-AG.SRF.TOTL.K2";"Surface area";"STP";"Sao Tome and Principe";"1963";"960"
"WB-AG.SRF.TOTL.K2";"Surface area";"SUR";"Suriname";"1963";"163820"
"WB-AG.SRF.TOTL.K2";"Surface area";"SVK";"Slovakia";"1963";"49030"
"WB-AG.SRF.TOTL.K2";"Surface area";"SVN";"Slovenia";"1963";"20270"
"WB-AG.SRF.TOTL.K2";"Surface area";"SWE";"Sweden";"1963";"450300"
"WB-AG.SRF.TOTL.K2";"Surface area";"SWZ";"Swaziland";"1963";"17360"
"WB-AG.SRF.TOTL.K2";"Surface area";"SXM";"Sint Maarten";"1963";"34"
"WB-AG.SRF.TOTL.K2";"Surface area";"SYC";"Seychelles";"1963";"460"
"WB-AG.SRF.TOTL.K2";"Surface area";"SYR";"Syrian Arab Republic";"1963";"185180"
"WB-AG.SRF.TOTL.K2";"Surface area";"TCA";"Turks and Caicos Islands";"1963";"950"
"WB-AG.SRF.TOTL.K2";"Surface area";"TCD";"Chad";"1963";"1284000"
"WB-AG.SRF.TOTL.K2";"Surface area";"TGO";"Togo";"1963";"56790"
"WB-AG.SRF.TOTL.K2";"Surface area";"THA";"Thailand";"1963";"513120"
"WB-AG.SRF.TOTL.K2";"Surface area";"TJK";"Tajikistan";"1963";"142550"
"WB-AG.SRF.TOTL.K2";"Surface area";"TKM";"Turkmenistan";"1963";"488100"
"WB-AG.SRF.TOTL.K2";"Surface area";"TLS";"Timor-Leste";"1963";"14870"
"WB-AG.SRF.TOTL.K2";"Surface area";"TON";"Tonga";"1963";"750"
"WB-AG.SRF.TOTL.K2";"Surface area";"TTO";"Trinidad and Tobago";"1963";"5130"
"WB-AG.SRF.TOTL.K2";"Surface area";"TUN";"Tunisia";"1963";"163610"
"WB-AG.SRF.TOTL.K2";"Surface area";"TUR";"Turkey";"1963";"785350"
"WB-AG.SRF.TOTL.K2";"Surface area";"TUV";"Tuvalu";"1963";"30"
"WB-AG.SRF.TOTL.K2";"Surface area";"TZA";"Tanzania";"1963";"947300"
"WB-AG.SRF.TOTL.K2";"Surface area";"UGA";"Uganda";"1963";"241550"
"WB-AG.SRF.TOTL.K2";"Surface area";"UKR";"Ukraine";"1963";"603560"
"WB-AG.SRF.TOTL.K2";"Surface area";"URY";"Uruguay";"1963";"176220"
"WB-AG.SRF.TOTL.K2";"Surface area";"USA";"United States of America";"1963";"9629090"
"WB-AG.SRF.TOTL.K2";"Surface area";"UZB";"Uzbekistan";"1963";"447400"
"WB-AG.SRF.TOTL.K2";"Surface area";"VCT";"Saint Vincent and the Grenadines";"1963";"390"
"WB-AG.SRF.TOTL.K2";"Surface area";"VEN";"Venezuela";"1963";"912050"
"WB-AG.SRF.TOTL.K2";"Surface area";"VGB";"British Virgin Islands";"1963";"150"
"WB-AG.SRF.TOTL.K2";"Surface area";"VIR";"United States Virgin Islands";"1963";"350"
"WB-AG.SRF.TOTL.K2";"Surface area";"VNM";"Vietnam";"1963";"331690"
"WB-AG.SRF.TOTL.K2";"Surface area";"VUT";"Vanuatu";"1963";"12190"
"WB-AG.SRF.TOTL.K2";"Surface area";"WSM";"Samoa";"1963";"2840"
"WB-AG.SRF.TOTL.K2";"Surface area";"XKX";"Kosovo";"1963";"10887"
"WB-AG.SRF.TOTL.K2";"Surface area";"YEM";"Yemen";"1963";"527970"
"WB-AG.SRF.TOTL.K2";"Surface area";"ZAF";"South Africa";"1963";"1219090"
"WB-AG.SRF.TOTL.K2";"Surface area";"ZMB";"Zambia";"1963";"752610"
"WB-AG.SRF.TOTL.K2";"Surface area";"ZWE";"Zimbabwe";"1963";"390760"
"WB-AG.SRF.TOTL.K2";"Surface area";"ABW";"Aruba";"1964";"180"
"WB-AG.SRF.TOTL.K2";"Surface area";"AFG";"Afghanistan";"1964";"652860"
"WB-AG.SRF.TOTL.K2";"Surface area";"AGO";"Angola";"1964";"1246700"
"WB-AG.SRF.TOTL.K2";"Surface area";"ALB";"Albania";"1964";"28750"
"WB-AG.SRF.TOTL.K2";"Surface area";"AND";"Andorra";"1964";"470"
"WB-AG.SRF.TOTL.K2";"Surface area";"ARE";"United Arab Emirates";"1964";"83600"
"WB-AG.SRF.TOTL.K2";"Surface area";"ARG";"Argentina";"1964";"2780400"
"WB-AG.SRF.TOTL.K2";"Surface area";"ARM";"Armenia";"1964";"29740"
"WB-AG.SRF.TOTL.K2";"Surface area";"ASM";"American Samoa";"1964";"200"
"WB-AG.SRF.TOTL.K2";"Surface area";"ATG";"Antigua and Barbuda";"1964";"440"
"WB-AG.SRF.TOTL.K2";"Surface area";"AUS";"Australia";"1964";"7741220"
"WB-AG.SRF.TOTL.K2";"Surface area";"AUT";"Austria";"1964";"83879"
"WB-AG.SRF.TOTL.K2";"Surface area";"AZE";"Azerbaijan";"1964";"86600"
"WB-AG.SRF.TOTL.K2";"Surface area";"BDI";"Burundi";"1964";"27830"
"WB-AG.SRF.TOTL.K2";"Surface area";"BEN";"Benin";"1964";"114760"
"WB-AG.SRF.TOTL.K2";"Surface area";"BFA";"Burkina Faso";"1964";"274220"
"WB-AG.SRF.TOTL.K2";"Surface area";"BGD";"Bangladesh";"1964";"148460"
"WB-AG.SRF.TOTL.K2";"Surface area";"BGR";"Bulgaria";"1964";"110990"
"WB-AG.SRF.TOTL.K2";"Surface area";"BHR";"Bahrain";"1964";"690"
"WB-AG.SRF.TOTL.K2";"Surface area";"BHS";"Bahamas";"1964";"13880"
"WB-AG.SRF.TOTL.K2";"Surface area";"BIH";"Bosnia and Herzegovina";"1964";"51210"
"WB-AG.SRF.TOTL.K2";"Surface area";"BLR";"Belarus";"1964";"207600"
"WB-AG.SRF.TOTL.K2";"Surface area";"BLZ";"Belize";"1964";"22970"
"WB-AG.SRF.TOTL.K2";"Surface area";"BMU";"Bermuda";"1964";"50"
"WB-AG.SRF.TOTL.K2";"Surface area";"BOL";"Bolivia";"1964";"1098580"
"WB-AG.SRF.TOTL.K2";"Surface area";"BRA";"Brazil";"1964";"8515770"
"WB-AG.SRF.TOTL.K2";"Surface area";"BRB";"Barbados";"1964";"430"
"WB-AG.SRF.TOTL.K2";"Surface area";"BRN";"Brunei Darussalam";"1964";"5770"
"WB-AG.SRF.TOTL.K2";"Surface area";"BTN";"Bhutan";"1964";"47000"
"WB-AG.SRF.TOTL.K2";"Surface area";"BWA";"Botswana";"1964";"581730"
"WB-AG.SRF.TOTL.K2";"Surface area";"CAF";"Central African Republic";"1964";"622980"
"WB-AG.SRF.TOTL.K2";"Surface area";"CAN";"Canada";"1964";"9984670"
"WB-AG.SRF.TOTL.K2";"Surface area";"CHE";"Switzerland";"1964";"41290"
"WB-AG.SRF.TOTL.K2";"Surface area";"CHL";"Chile";"1964";"756096"
"WB-AG.SRF.TOTL.K2";"Surface area";"CHN";"China";"1964";"9562950"
"WB-AG.SRF.TOTL.K2";"Surface area";"CIV";"Ivory Coast";"1964";"322460"
"WB-AG.SRF.TOTL.K2";"Surface area";"CMR";"Cameroon";"1964";"475440"
"WB-AG.SRF.TOTL.K2";"Surface area";"COD";"Democratic Republic of the Congo";"1964";"2344860"
"WB-AG.SRF.TOTL.K2";"Surface area";"COG";"Congo";"1964";"342000"
"WB-AG.SRF.TOTL.K2";"Surface area";"COL";"Colombia";"1964";"1141750"
"WB-AG.SRF.TOTL.K2";"Surface area";"COM";"Comoros";"1964";"1861"
"WB-AG.SRF.TOTL.K2";"Surface area";"CPV";"Cape Verde";"1964";"4030"
"WB-AG.SRF.TOTL.K2";"Surface area";"CRI";"Costa Rica";"1964";"51100"
"WB-AG.SRF.TOTL.K2";"Surface area";"CUB";"Cuba";"1964";"109890"
